id,product_code,total_carrier,total_shelf_age,total_cost,total_price,total_wage,total_order,total_different_day_timestamp,maximum_demand,average_demand,minimum_demand,maximum_flow,average_flow,minimum_flow,frequency
195,RV40V40X,1490,23063,253300000.0,278630000.0,25330000.0,1094,352,13,4.232954545454546,1,4,1.3619744058500913,1,0.9643835616438357
196,RV50V50X,1521,22343,593190000.0,652509000.0,59319000.0,1118,350,17,4.345714285714286,1,5,1.3604651162790697,1,0.958904109589041
197,RVC2C20X,1517,22695,606800000.0,667480000.0,60680000.0,1107,355,17,4.273239436619718,1,5,1.3703703703703705,1,0.9726027397260274
198,RVC2C25X,1593,24201,573480000.0,630828000.0,57348000.0,1172,355,14,4.487323943661972,1,5,1.3592150170648465,1,0.9726027397260274
199,RVC3C32X,1574,23987,472200000.0,519420000.0,47220000.0,1164,351,17,4.484330484330484,1,4,1.352233676975945,1,0.9616438356164384
200,RVC4C40X,1460,21679,146000000.0,160600000.0,14600000.0,1080,354,13,4.124293785310734,1,5,1.3518518518518519,1,0.9698630136986301
201,RVC5C50X,1453,22127,639320000.0,703252000.0,63932000.0,1077,343,12,4.236151603498542,1,4,1.3491179201485608,1,0.9397260273972603
202,RVC6C63X,1529,22727,749210000.0,824131000.0,74921000.0,1123,352,13,4.34375,1,5,1.3615316117542298,1,0.9643835616438357
203,RZC2C20X,1478,21890,7833400.0,8720200.0,886800.0,1092,347,16,4.259365994236311,1,5,1.3534798534798536,1,0.9506849315068493
204,RZC2C25X,1569,23775,7688100.0,8472600.0,784500.0,1132,351,13,4.47008547008547,1,6,1.3860424028268552,1,0.9616438356164384
205,RZC3C32X,1461,21939,5844000.0,6428400.0,584400.0,1079,351,16,4.162393162393163,1,4,1.3540315106580167,1,0.9616438356164384
206,RZC4C40X,1518,22853,3946800.0,4402200.0,455400.0,1105,358,13,4.240223463687151,1,5,1.3737556561085973,1,0.9808219178082191
207,RZC5C50X,1522,22563,9893000.0,10958400.0,1065400.0,1123,349,14,4.361031518624642,1,5,1.3552983081032948,1,0.9561643835616438
208,RZRNN20X,1470,22194,9114000.0,10143000.0,1029000.0,1073,352,14,4.176136363636363,1,4,1.369990680335508,1,0.9643835616438357
209,RZRNN25X,1490,22147,12367000.0,13708000.0,1341000.0,1092,347,12,4.293948126801153,1,5,1.3644688644688645,1,0.9506849315068493
210,RZRNN32X,1495,22435,4634500.0,5232500.0,598000.0,1087,348,14,4.295977011494253,1,6,1.375344986200552,1,0.9534246575342465
211,RZRNN50X,1494,22369,14342400.0,15836400.0,1494000.0,1109,357,14,4.184873949579832,1,5,1.3471596032461677,1,0.9780821917808219
212,RZRTT20X,1505,22920,5117000.0,5719000.0,602000.0,1119,354,13,4.251412429378531,1,8,1.3449508489722968,1,0.9698630136986301
213,RZRTT25X,1442,22212,6489000.0,7210000.0,721000.0,1072,350,15,4.12,1,5,1.3451492537313432,1,0.958904109589041
214,RLL2L20X,1466,22076,3371800.0,3811600.0,439800.0,1070,349,12,4.200573065902579,1,6,1.3700934579439252,1,0.9561643835616438
215,RLL2L25X,1515,22774,2878500.0,3181500.0,303000.0,1101,348,13,4.353448275862069,1,4,1.3760217983651226,1,0.9534246575342465
216,RLL3L32X,1471,21719,13974500.0,15445500.0,1471000.0,1102,345,12,4.263768115942029,1,5,1.3348457350272231,1,0.9452054794520548
217,RLL4L40X,1528,23519,7487200.0,8251200.0,764000.0,1103,347,19,4.403458213256484,1,6,1.385312783318223,1,0.9506849315068493
218,RLL5L50X,1451,21241,12768800.0,14074700.0,1305900.0,1088,346,16,4.19364161849711,1,4,1.333639705882353,1,0.947945205479452
219,RLL6L63X,1513,23332,11498800.0,12709200.0,1210400.0,1122,358,14,4.226256983240224,1,5,1.3484848484848484,1,0.9808219178082191
220,RLL7L75X,1486,22492,6092600.0,6835600.0,743000.0,1111,352,17,4.221590909090909,1,5,1.3375337533753375,1,0.9643835616438357
221,RL20L20X,1480,22498,6068000.0,6808000.0,740000.0,1086,354,14,4.1807909604519775,1,5,1.3627992633517496,1,0.9698630136986301
222,RL25L25X,1515,22107,8787000.0,9696000.0,909000.0,1131,351,15,4.316239316239316,1,5,1.339522546419098,1,0.9616438356164384
223,RL32L32X,1449,22195,7824600.0,8694000.0,869400.0,1081,340,12,4.261764705882353,1,4,1.3404255319148937,1,0.9315068493150684
224,RL40L40X,1512,22833,9223200.0,10281600.0,1058400.0,1098,353,13,4.28328611898017,1,4,1.3770491803278688,1,0.9671232876712329
225,RL50L50X,1506,22720,14909400.0,16415400.0,1506000.0,1114,342,15,4.4035087719298245,1,4,1.3518850987432676,1,0.936986301369863
226,RL63L63X,1480,22069,13764000.0,15244000.0,1480000.0,1082,344,15,4.3023255813953485,1,5,1.3678373382624769,1,0.9424657534246575
227,RL75L75X,1465,22334,13185000.0,14503500.0,1318500.0,1085,353,16,4.15014164305949,1,5,1.3502304147465438,1,0.9671232876712329
228,RL90L90X,1516,22794,12431200.0,13795600.0,1364400.0,1114,355,14,4.270422535211267,1,5,1.3608617594254937,1,0.9726027397260274
229,RLRNN20X,1514,23315,6358800.0,7115800.0,757000.0,1126,351,13,4.313390313390314,1,5,1.344582593250444,1,0.9616438356164384
230,RLRN1/2X,1510,22851,3775000.0,4228000.0,453000.0,1108,356,12,4.241573033707865,1,5,1.3628158844765343,1,0.9753424657534246
231,RLRNN25X,1556,23546,4823600.0,5446000.0,622400.0,1112,354,15,4.395480225988701,1,6,1.3992805755395683,1,0.9698630136986301
232,RLRTT20X,1573,23291,5820100.0,6449300.0,629200.0,1130,347,16,4.53314121037464,1,4,1.3920353982300886,1,0.9506849315068493
233,RLRT1/2X,1574,23854,13851200.0,15267800.0,1416600.0,1116,341,19,4.6158357771261,1,6,1.4103942652329748,1,0.9342465753424658
234,RLRTT25X,1480,22206,4884000.0,5476000.0,592000.0,1095,352,11,4.204545454545454,1,5,1.3515981735159817,1,0.9643835616438357
235,RLRTT32X,1489,22762,6402700.0,7147200.0,744500.0,1095,350,14,4.2542857142857144,1,5,1.3598173515981735,1,0.958904109589041
236,RN20N20X,1436,21504,7180000.0,7898000.0,718000.0,1058,345,14,4.16231884057971,1,5,1.3572778827977316,1,0.9452054794520548
237,RN25N25X,1507,23017,11603900.0,12809500.0,1205600.0,1098,355,15,4.245070422535211,1,5,1.372495446265938,1,0.9726027397260274
238,RN32N32X,1473,22563,12815100.0,14140800.0,1325700.0,1094,347,13,4.244956772334294,1,6,1.346435100548446,1,0.9506849315068493
239,RN40N40X,1491,22984,6560400.0,7305900.0,745500.0,1088,351,14,4.247863247863248,1,5,1.3704044117647058,1,0.9616438356164384
240,RN50N50X,1514,22810,6056000.0,6661600.0,605600.0,1119,351,20,4.313390313390314,1,5,1.352993744414656,1,0.9616438356164384
241,RN63N63X,1439,21583,10504700.0,11655900.0,1151200.0,1060,348,13,4.135057471264368,1,5,1.3575471698113208,1,0.9534246575342465
242,RN75N75X,1553,23779,7920300.0,8852100.0,931800.0,1120,351,16,4.4245014245014245,1,6,1.386607142857143,1,0.9616438356164384
243,RNC2520X,1550,23271,14570000.0,16120000.0,1550000.0,1131,347,15,4.46685878962536,1,4,1.3704686118479221,1,0.9506849315068493
244,RNC3220X,1450,21566,7105000.0,7830000.0,725000.0,1090,349,11,4.154727793696275,1,4,1.3302752293577982,1,0.9561643835616438
245,RNC3225X,1520,22504,14896000.0,16416000.0,1520000.0,1105,351,16,4.330484330484331,1,6,1.3755656108597285,1,0.9616438356164384
246,RNC4020X,1502,22430,13217600.0,14569400.0,1351800.0,1099,351,12,4.279202279202279,1,5,1.3666969972702456,1,0.9616438356164384
247,RNC4025X,1476,22265,7970400.0,8856000.0,885600.0,1102,347,15,4.253602305475504,1,4,1.339382940108893,1,0.9506849315068493
248,RNC4032X,1514,22740,6056000.0,6661600.0,605600.0,1117,353,15,4.288951841359774,1,5,1.3554162936436884,1,0.9671232876712329
249,RNC5020X,1496,22083,3440800.0,3889600.0,448800.0,1092,345,15,4.336231884057971,1,6,1.36996336996337,1,0.9452054794520548
250,RNC5025X,1454,21209,7270000.0,7997000.0,727000.0,1074,352,18,4.130681818181818,1,6,1.3538175046554934,1,0.9643835616438357
251,RNC5032X,1518,23311,6527400.0,7286400.0,759000.0,1098,359,15,4.22841225626741,1,5,1.3825136612021858,1,0.9835616438356164
252,RNC5040X,1542,22600,11256600.0,12490200.0,1233600.0,1136,352,14,4.380681818181818,1,6,1.357394366197183,1,0.9643835616438357
253,RNC6340X,1478,22513,12858600.0,14188800.0,1330200.0,1079,349,16,4.234957020057307,1,5,1.3697868396663577,1,0.9561643835616438
254,RNC6350X,1507,22523,9494100.0,10549000.0,1054900.0,1108,350,17,4.305714285714286,1,4,1.3601083032490975,1,0.958904109589041
255,RNC7540X,1480,22279,11988000.0,13320000.0,1332000.0,1108,352,14,4.204545454545454,1,6,1.3357400722021662,1,0.9643835616438357
256,RNC7563X,1523,22451,1979900.0,2284500.0,304600.0,1124,356,15,4.27808988764045,1,6,1.354982206405694,1,0.9753424657534246
257,RNC9075X,1444,21933,6786800.0,7508800.0,722000.0,1090,346,14,4.173410404624278,1,6,1.3247706422018348,1,0.947945205479452
258,RNRNN20X,1442,20956,2884000.0,3172400.0,288400.0,1056,344,14,4.191860465116279,1,4,1.365530303030303,1,0.9424657534246575
259,RNRN1/2X,1438,20940,9203200.0,10209800.0,1006600.0,1072,350,13,4.1085714285714285,1,5,1.3414179104477613,1,0.958904109589041
260,RNRNN25X,1469,21604,2497300.0,2791100.0,293800.0,1074,347,14,4.23342939481268,1,5,1.367783985102421,1,0.9506849315068493
261,RNRNN32X,1463,22234,3072300.0,3511200.0,438900.0,1070,351,14,4.168091168091168,1,4,1.3672897196261682,1,0.9616438356164384
262,RNRNN40X,1474,21506,11349800.0,12529000.0,1179200.0,1065,345,15,4.272463768115942,1,5,1.384037558685446,1,0.9452054794520548
263,RNRNN50X,1460,22060,8760000.0,9636000.0,876000.0,1068,351,12,4.15954415954416,1,5,1.3670411985018727,1,0.9616438356164384
264,RNRNN63X,1526,23019,6409200.0,7172200.0,763000.0,1136,352,17,4.3352272727272725,1,6,1.3433098591549295,1,0.9643835616438357
265,RNRTT20X,1483,21766,5783700.0,6376900.0,593200.0,1078,355,14,4.177464788732395,1,6,1.37569573283859,1,0.9726027397260274
266,RNRT1/2X,1471,22326,13974500.0,15445500.0,1471000.0,1104,351,14,4.1908831908831905,1,6,1.332427536231884,1,0.9616438356164384
267,RNRTT25X,1451,21346,1596100.0,1886300.0,290200.0,1062,342,13,4.242690058479532,1,8,1.3662900188323917,1,0.936986301369863
268,RNRTT32X,1469,22643,12045800.0,13367900.0,1322100.0,1086,346,15,4.245664739884393,1,5,1.352670349907919,1,0.947945205479452
269,RNRTT40X,1543,23354,2468800.0,2777400.0,308600.0,1106,353,13,4.371104815864022,1,5,1.395117540687161,1,0.9671232876712329
270,RNRTT50X,1510,22940,15100000.0,16610000.0,1510000.0,1102,346,14,4.364161849710983,1,5,1.3702359346642468,1,0.947945205479452
271,RT20T20X,1451,21700,9866800.0,10882500.0,1015700.0,1058,343,14,4.230320699708455,1,6,1.3714555765595464,1,0.9397260273972603
272,RT25T25X,1542,22318,4009200.0,4471800.0,462600.0,1097,351,14,4.3931623931623935,1,6,1.405651777575205,1,0.9616438356164384
273,RT32T32X,1495,22231,5681000.0,6279000.0,598000.0,1094,351,14,4.2592592592592595,1,7,1.36654478976234,1,0.9616438356164384
274,RT40T40X,1512,22593,9223200.0,10281600.0,1058400.0,1103,349,14,4.332378223495702,1,6,1.3708068902991841,1,0.9561643835616438
275,RT50T50X,1506,21465,1807200.0,2108400.0,301200.0,1104,349,15,4.315186246418338,1,5,1.3641304347826086,1,0.9561643835616438
276,RT63T63X,1529,23266,7492100.0,8256600.0,764500.0,1116,353,15,4.331444759206799,1,5,1.3700716845878136,1,0.9671232876712329
277,RT75T75X,1496,22467,3440800.0,3889600.0,448800.0,1096,348,13,4.2988505747126435,1,6,1.364963503649635,1,0.9534246575342465
278,RTC2520X,1492,22297,3133200.0,3580800.0,447600.0,1096,352,15,4.238636363636363,1,6,1.3613138686131387,1,0.9643835616438357
279,RTC3220X,1516,22665,6822000.0,7580000.0,758000.0,1112,350,18,4.331428571428572,1,5,1.3633093525179856,1,0.958904109589041
280,RTC3225X,1534,23056,13959400.0,15493400.0,1534000.0,1091,343,14,4.4723032069970845,1,5,1.4060494958753438,1,0.9397260273972603
281,RTC4025X,1469,22220,6169800.0,6904300.0,734500.0,1108,351,18,4.185185185185185,1,5,1.325812274368231,1,0.9616438356164384
282,RTC4032X,1513,22998,3026000.0,3328600.0,302600.0,1103,342,13,4.423976608187134,1,6,1.371713508612874,1,0.936986301369863
283,RTC5025X,1535,23077,3377000.0,3837500.0,460500.0,1125,348,19,4.410919540229885,1,7,1.3644444444444443,1,0.9534246575342465
284,RTC5032X,1496,22714,1645600.0,1944800.0,299200.0,1097,346,15,4.323699421965318,1,5,1.3637192342752962,1,0.947945205479452
285,RTC5040X,1470,22031,12348000.0,13671000.0,1323000.0,1083,348,13,4.224137931034483,1,6,1.3573407202216066,1,0.9534246575342465
286,RTC6516X,1452,22447,6969600.0,7695600.0,726000.0,1087,353,15,4.113314447592068,1,5,1.3357865685372585,1,0.9671232876712329
287,RTC6216X,1550,23085,10695000.0,11780000.0,1085000.0,1133,349,17,4.441260744985673,1,5,1.3680494263018534,1,0.9561643835616438
288,RTC6016X,1480,22372,5180000.0,5772000.0,592000.0,1097,351,13,4.216524216524217,1,5,1.3491340018231541,1,0.9616438356164384
289,RTC6350X,1504,22474,3308800.0,3760000.0,451200.0,1119,354,14,4.248587570621469,1,5,1.3440571939231456,1,0.9698630136986301
290,RTC7550X,1482,22213,10818600.0,12004200.0,1185600.0,1074,349,14,4.2464183381088825,1,5,1.3798882681564246,1,0.9561643835616438
291,RTC7563X,1498,22603,11684400.0,12882800.0,1198400.0,1125,356,13,4.207865168539326,1,6,1.3315555555555556,1,0.9753424657534246
292,RTC9050X,1518,22520,5768400.0,6375600.0,607200.0,1114,350,12,4.337142857142857,1,5,1.362657091561939,1,0.958904109589041
293,RTRNN20X,1429,21611,7287900.0,8145300.0,857400.0,1062,346,16,4.130057803468208,1,6,1.3455743879472692,1,0.947945205479452
294,RTRN1/2X,1435,21123,2583000.0,2870000.0,287000.0,1065,355,15,4.042253521126761,1,5,1.3474178403755868,1,0.9726027397260274
295,RTRNN25X,1465,21925,6592500.0,7325000.0,732500.0,1082,347,13,4.221902017291066,1,6,1.353974121996303,1,0.9506849315068493
296,RTRTT20X,1534,22927,7056400.0,7823400.0,767000.0,1131,352,13,4.357954545454546,1,6,1.3563218390804597,1,0.9643835616438357
297,RTRT1/2X,1460,21737,1606000.0,1898000.0,292000.0,1077,347,18,4.207492795389049,1,4,1.3556174558960075,1,0.9506849315068493
298,RTRTT25X,1500,22391,11850000.0,13050000.0,1200000.0,1101,352,15,4.261363636363637,1,5,1.3623978201634876,1,0.9643835616438357
299,RTRTT32X,1491,23371,7604100.0,8498700.0,894600.0,1102,347,14,4.296829971181556,1,5,1.352994555353902,1,0.9506849315068493
300,RL12L125,1506,22256,2710800.0,3012000.0,301200.0,1128,352,12,4.278409090909091,1,5,1.3351063829787233,1,0.9643835616438357
301,RL14L140,1441,21406,4755300.0,5331700.0,576400.0,1064,353,15,4.0821529745042495,1,5,1.3543233082706767,1,0.9671232876712329
302,RL166016,1464,22512,3513600.0,3952800.0,439200.0,1083,347,17,4.219020172910663,1,5,1.3518005540166205,1,0.9506849315068493
303,RL200016,1503,22758,2254500000.0,2479950000.0,225450000.0,1093,352,15,4.269886363636363,1,5,1.375114364135407,1,0.9643835616438357
304,RN12N125,1474,22692,13118600.0,14445200.0,1326600.0,1095,352,17,4.1875,1,4,1.3461187214611872,1,0.9643835616438357
305,RN14N140,1547,23292,10983700.0,12221300.0,1237600.0,1097,350,15,4.42,1,7,1.4102096627164995,1,0.958904109589041
306,RN16N160,1523,22876,10356400.0,11422500.0,1066100.0,1111,348,13,4.376436781609195,1,5,1.3708370837083708,1,0.9534246575342465
307,RN20N200,1416,21446,2832000000.0,3115200000.0,283200000.0,1062,349,16,4.0573065902578795,1,5,1.3333333333333333,1,0.9561643835616438
308,RNB1B125,1425,21717,3705000.0,4132500.0,427500.0,1073,343,14,4.154518950437318,1,5,1.3280521901211557,1,0.9397260273972603
309,RNB1B140,1525,22915,4727500.0,5337500.0,610000.0,1111,353,15,4.3201133144475925,1,6,1.3726372637263726,1,0.9671232876712329
310,RNB14010,1492,22978,10742400.0,11936000.0,1193600.0,1108,347,14,4.29971181556196,1,4,1.3465703971119134,1,0.9506849315068493
311,RNB1B160,1473,21726,11636700.0,12815100.0,1178400.0,1087,355,12,4.149295774647888,1,6,1.3551057957681694,1,0.9726027397260274
312,RNB1B180,1517,22788,6826500.0,7585000.0,758500.0,1124,353,14,4.2974504249291785,1,7,1.349644128113879,1,0.9671232876712329
313,RNB2B200,1448,22031,2896000000.0,3185600000.0,289600000.0,1087,350,15,4.137142857142857,1,5,1.3321067157313708,1,0.958904109589041
314,RNB20010,1409,21014,3945200000.0,4339720000.0,394520000.0,1029,349,14,4.037249283667622,1,4,1.369290573372206,1,0.9561643835616438
315,RNC15110,1499,22686,10343100.0,11392400.0,1049300.0,1104,349,14,4.29512893982808,1,5,1.3577898550724639,1,0.9561643835616438
316,RNC1110D,1558,23150,2337000.0,2648600.0,311600.0,1145,355,19,4.3887323943661976,1,5,1.3606986899563318,1,0.9726027397260274
317,RNC14090,1484,21902,13356000.0,14691600.0,1335600.0,1107,351,14,4.227920227920228,1,5,1.3405600722673894,1,0.9616438356164384
318,RNC10110,1560,23963,14820000.0,16380000.0,1560000.0,1126,347,18,4.495677233429395,1,6,1.3854351687388988,1,0.9506849315068493
319,RNC10140,1465,22031,12452500.0,13771000.0,1318500.0,1059,349,14,4.197707736389685,1,5,1.3833805476864967,1,0.9561643835616438
320,RNC20125,1451,21241,3047100000.0,3351810000.0,304710000.0,1101,349,15,4.157593123209169,1,4,1.3178928247048138,1,0.9561643835616438
321,RT12T125,1479,22419,6211800.0,6951300.0,739500.0,1061,354,13,4.177966101694915,1,6,1.3939679547596606,1,0.9698630136986301
322,RT14T140,1469,21754,4113200.0,4553900.0,440700.0,1089,355,15,4.138028169014085,1,5,1.3489439853076217,1,0.9726027397260274
323,RT166016,1486,22285,3863600.0,4309400.0,445800.0,1093,348,18,4.2701149425287355,1,5,1.3595608417200367,1,0.9534246575342465
324,RTC14075,1525,22107,12200000.0,13420000.0,1220000.0,1099,353,15,4.3201133144475925,1,5,1.3876251137397635,1,0.9671232876712329
325,RTC24016,1533,22995,1686300000.0,1854930000.0,168630000.0,1111,352,12,4.355113636363637,1,5,1.3798379837983799,1,0.9643835616438357
326,RUB5UB50,1528,22854,10848800.0,12071200.0,1222400.0,1113,357,12,4.280112044817927,1,6,1.3728661275831087,1,0.9780821917808219
327,RUDBDB20,1507,22326,9644800.0,10699700.0,1054900.0,1119,356,12,4.23314606741573,1,6,1.3467381590705987,1,0.9753424657534246
328,RUDBDB25,1489,22792,13698800.0,15187800.0,1489000.0,1104,344,11,4.328488372093023,1,5,1.348731884057971,1,0.9424657534246575
329,RUDBDB32,1494,22543,2988000.0,3286800.0,298800.0,1100,348,16,4.293103448275862,1,6,1.3581818181818182,1,0.9534246575342465
330,RUDBDB40,1529,22938,7797900.0,8715300.0,917400.0,1125,353,13,4.331444759206799,1,5,1.3591111111111112,1,0.9671232876712329
331,RUDBDB50,1512,22847,6652800.0,7408800.0,756000.0,1115,349,16,4.332378223495702,1,5,1.356053811659193,1,0.9561643835616438
332,RUL2UL20,1493,22230,8360800.0,9256600.0,895800.0,1101,349,14,4.277936962750716,1,5,1.3560399636693914,1,0.9561643835616438
333,RUL2UL25,1500,23215,10800000.0,12000000.0,1200000.0,1096,350,13,4.285714285714286,1,5,1.3686131386861313,1,0.958904109589041
334,RUL3UL32,1538,23752,1538000.0,1691800.0,153800.0,1122,351,12,4.381766381766382,1,4,1.3707664884135473,1,0.9616438356164384
335,RUL4UL40,1452,21253,9873600.0,10890000.0,1016400.0,1080,350,12,4.148571428571429,1,5,1.3444444444444446,1,0.958904109589041
336,RUL5UL50,1483,21937,1631300.0,1927900.0,296600.0,1083,352,15,4.213068181818182,1,5,1.3693444136657433,1,0.9643835616438357
337,RUL6UL63,1474,22554,6780400.0,7517400.0,737000.0,1088,352,12,4.1875,1,5,1.3547794117647058,1,0.9643835616438357
338,RULK51/2,1485,22190,10098000.0,11137500.0,1039500.0,1072,348,13,4.267241379310345,1,6,1.3852611940298507,1,0.9534246575342465
339,RULLLL20,1569,23968,11139900.0,12395100.0,1255200.0,1130,349,16,4.495702005730659,1,7,1.388495575221239,1,0.9561643835616438
340,RULLLL25,1424,20889,8971200.0,9968000.0,996800.0,1058,351,15,4.056980056980057,1,6,1.3459357277882797,1,0.9616438356164384
341,RULLLL32,1491,22245,4622100.0,5218500.0,596400.0,1099,347,16,4.296829971181556,1,7,1.356687898089172,1,0.9506849315068493
342,RULLLL40,1490,22371,14453000.0,15943000.0,1490000.0,1094,355,19,4.197183098591549,1,4,1.3619744058500913,1,0.9726027397260274
343,RULLLL50,1451,21859,4933400.0,5513800.0,580400.0,1060,349,12,4.157593123209169,1,5,1.368867924528302,1,0.9561643835616438
344,RULLLL63,1419,21481,5108400.0,5676000.0,567600.0,1062,353,12,4.019830028328612,1,5,1.3361581920903955,1,0.9671232876712329
345,RULRRN20,1492,22108,14621600.0,16113600.0,1492000.0,1115,353,14,4.2266288951841355,1,5,1.3381165919282512,1,0.9671232876712329
346,RULRRN25,1496,22809,6133600.0,6881600.0,748000.0,1093,348,17,4.2988505747126435,1,5,1.3687099725526075,1,0.9534246575342465
347,RULR1/2D,1516,22482,6670400.0,7428400.0,758000.0,1116,352,14,4.306818181818182,1,5,1.3584229390681004,1,0.9643835616438357
348,RULRRT20,1534,22687,6442800.0,7209800.0,767000.0,1126,354,15,4.333333333333333,1,6,1.3623445825932505,1,0.9698630136986301
349,RULRRT25,1457,21455,5828000.0,6410800.0,582800.0,1077,341,20,4.2727272727272725,1,6,1.3528319405756732,1,0.9342465753424658
350,RULR51/2,1502,22643,8711600.0,9612800.0,901200.0,1103,357,14,4.207282913165266,1,5,1.3617407071622847,1,0.9780821917808219
351,RUN2UN20,1488,22338,4464000.0,4910400.0,446400.0,1092,356,14,4.179775280898877,1,5,1.3626373626373627,1,0.9753424657534246
352,RUN2UN25,1539,23002,8464500.0,9387900.0,923400.0,1120,347,14,4.435158501440922,1,5,1.3741071428571427,1,0.9506849315068493
353,RUN3UN32,1526,23002,3662400.0,4120200.0,457800.0,1104,353,15,4.3229461756373935,1,6,1.3822463768115942,1,0.9671232876712329
354,RUN4UN40,1535,23037,15043000.0,16578000.0,1535000.0,1112,350,14,4.385714285714286,1,5,1.3803956834532374,1,0.958904109589041
355,RUN5UN50,1470,21852,7203000.0,7938000.0,735000.0,1100,341,16,4.310850439882698,1,5,1.3363636363636364,1,0.9342465753424658
356,RUN6UN63,1542,22820,13723800.0,15111600.0,1387800.0,1119,349,15,4.418338108882521,1,6,1.3780160857908847,1,0.9561643835616438
357,RUNC2520,1502,22753,6608800.0,7359800.0,751000.0,1118,351,17,4.279202279202279,1,5,1.3434704830053668,1,0.9616438356164384
358,RUNC3220,1499,22347,13491000.0,14840100.0,1349100.0,1105,350,17,4.282857142857143,1,4,1.3565610859728507,1,0.958904109589041
359,RUNC3225,1515,22203,4696500.0,5302500.0,606000.0,1099,356,14,4.25561797752809,1,6,1.3785259326660602,1,0.9753424657534246
360,RUNC4020,1495,21991,2691000.0,2990000.0,299000.0,1071,351,15,4.2592592592592595,1,5,1.395891690009337,1,0.9616438356164384
361,RUNC4025,1461,21555,2629800.0,2922000.0,292200.0,1094,347,15,4.210374639769452,1,4,1.3354661791590494,1,0.9506849315068493
362,RUNC4032,1495,22338,1943500.0,2242500.0,299000.0,1084,352,15,4.247159090909091,1,5,1.3791512915129152,1,0.9643835616438357
363,RUNC5020,1501,22557,9456300.0,10507000.0,1050700.0,1093,351,16,4.2763532763532766,1,6,1.373284537968893,1,0.9616438356164384
364,RUNC5025,1491,22915,9691500.0,10735200.0,1043700.0,1132,348,14,4.2844827586206895,1,5,1.3171378091872792,1,0.9534246575342465
365,RUNC5032,1532,22957,13022000.0,14400800.0,1378800.0,1137,352,17,4.3522727272727275,1,5,1.34740545294635,1,0.9643835616438357
366,RUNC5040,1502,23153,11565400.0,12767000.0,1201600.0,1079,350,14,4.291428571428572,1,5,1.392029657089898,1,0.958904109589041
367,RUNC6332,1504,22238,3609600.0,4060800.0,451200.0,1101,353,14,4.260623229461756,1,5,1.366030881017257,1,0.9671232876712329
368,RUNC6340,1475,22165,10030000.0,11062500.0,1032500.0,1079,339,14,4.351032448377581,1,6,1.3670064874884151,1,0.9287671232876712
369,RUNC6350,1459,22020,5252400.0,5836000.0,583600.0,1085,347,17,4.204610951008646,1,5,1.344700460829493,1,0.9506849315068493
370,RUNRRN20,1564,23541,14076000.0,15483600.0,1407600.0,1126,354,19,4.418079096045198,1,4,1.38898756660746,1,0.9698630136986301
371,RUNRRN25,1506,22064,6927600.0,7680600.0,753000.0,1103,347,14,4.340057636887608,1,6,1.3653671804170444,1,0.9506849315068493
372,RUNR1/2D,1540,23105,9394000.0,10472000.0,1078000.0,1121,354,15,4.350282485875706,1,5,1.3737734165923283,1,0.9698630136986301
373,RUNRRN32,1531,22912,1684100.0,1990300.0,306200.0,1123,351,18,4.361823361823362,1,7,1.363312555654497,1,0.9616438356164384
374,RUNRRN40,1499,22054,13041300.0,14390400.0,1349100.0,1076,348,13,4.307471264367816,1,6,1.3931226765799256,1,0.9534246575342465
375,RUNRRN50,1449,21887,5651100.0,6230700.0,579600.0,1095,348,13,4.163793103448276,1,5,1.3232876712328767,1,0.9534246575342465
376,RUNRRN63,1446,21651,2892000.0,3181200.0,289200.0,1072,350,14,4.131428571428572,1,5,1.3488805970149254,1,0.958904109589041
377,RUNRRT20,1482,22111,12745200.0,14079000.0,1333800.0,1092,351,12,4.222222222222222,1,5,1.3571428571428572,1,0.9616438356164384
378,RUNRRT25,1470,21743,4116000.0,4557000.0,441000.0,1068,344,14,4.273255813953488,1,6,1.3764044943820224,1,0.9424657534246575
379,RUNR51/2,1470,21524,11025000.0,12201000.0,1176000.0,1077,348,12,4.224137931034483,1,5,1.3649025069637883,1,0.9534246575342465
380,RUNRRT32,1491,22478,9840600.0,10884300.0,1043700.0,1104,354,16,4.211864406779661,1,5,1.3505434782608696,1,0.9698630136986301
381,RUNRRT40,1538,22475,14457200.0,15995200.0,1538000.0,1100,344,15,4.47093023255814,1,6,1.3981818181818182,1,0.9424657534246575
382,RUNRRT50,1471,21995,11326700.0,12503500.0,1176800.0,1079,349,17,4.214899713467049,1,6,1.3632993512511584,1,0.9561643835616438
383,RUNRRT63,1524,22870,4876800.0,5486400.0,609600.0,1115,354,15,4.305084745762712,1,5,1.366816143497758,1,0.9698630136986301
384,RUOT2020,1467,21959,4401000.0,4841100.0,440100.0,1097,355,15,4.132394366197183,1,5,1.3372835004557886,1,0.9726027397260274
385,RUOTOT25,1460,21435,8468000.0,9344000.0,876000.0,1093,348,16,4.195402298850575,1,6,1.3357731015553522,1,0.9534246575342465
386,RUT2UT20,1472,21427,5446400.0,6035200.0,588800.0,1108,349,14,4.217765042979942,1,5,1.3285198555956679,1,0.9561643835616438
387,RUT2UT25,1475,21848,11505000.0,12685000.0,1180000.0,1111,350,14,4.214285714285714,1,4,1.3276327632763276,1,0.958904109589041
388,RUT3UT32,1458,21795,6561000.0,7290000.0,729000.0,1092,344,13,4.238372093023256,1,4,1.335164835164835,1,0.9424657534246575
