id,product_code,total_carrier,total_shelf_age,total_cost,total_price,total_wage,total_order,total_different_day_timestamp,maximum_demand,average_demand,minimum_demand,maximum_flow,average_flow,minimum_flow,frequency
212,RZRTT20X,1558,23412,5297200,5920400,623200,1123,345,14,4.515942028985507,1,5,1.3873552983081032,1,0.9452054794520548
213,RZRTT25X,1468,22562,6606000,7340000,734000,1100,349,13,4.206303724928366,1,4,1.3345454545454545,1,0.9561643835616438
214,RLL2L20X,1437,21728,3305100,3736201,431101,1091,343,14,4.189504373177843,1,5,1.3171402383134738,1,0.9397260273972603
215,RLL2L25X,1562,23786,2967800,3280201,312401,1151,353,16,4.424929178470255,1,5,1.3570807993049523,1,0.9671232876712329
216,RLL3L32X,1509,22558,14335500,15844500,1509000,1147,349,15,4.32378223495702,1,5,1.3156059285091544,1,0.9561643835616438
217,RLL4L40X,1484,22233,7271600,8013600,742000,1080,342,13,4.3391812865497075,1,5,1.374074074074074,1,0.936986301369863
218,RLL5L50X,1457,22100,12821600,14132900,1311300,1082,346,11,4.210982658959537,1,5,1.3465804066543439,1,0.947945205479452
219,RLL6L63X,1484,22107,11278400,12465600,1187200,1085,349,13,4.252148997134671,1,4,1.367741935483871,1,0.9561643835616438
220,RLL7L75X,1473,21108,6039300,6775800,736500,1063,341,17,4.319648093841642,1,5,1.385700846660395,1,0.9342465753424658
221,RL20L20X,1498,22853,6141800,6890800,749000,1098,341,15,4.392961876832844,1,5,1.3642987249544627,1,0.9342465753424658
222,RL25L25X,1451,22026,8415800,9286400,870600,1070,351,17,4.133903133903134,1,4,1.3560747663551402,1,0.9616438356164384
223,RL32L32X,1454,21561,7851600,8724000,872400,1075,347,14,4.1902017291066285,1,5,1.3525581395348838,1,0.9506849315068493
224,RL40L40X,1481,22411,9034100,10070800,1036700,1091,345,14,4.292753623188406,1,5,1.3574702108157652,1,0.9452054794520548
225,RL50L50X,1515,22846,14998500,16513500,1515000,1110,347,17,4.36599423631124,1,6,1.364864864864865,1,0.9506849315068493
226,RL63L63X,1461,21684,13587301,15048301,1461000,1062,346,14,4.222543352601156,1,5,1.3757062146892656,1,0.947945205479452
227,RL75L75X,1483,22171,13347000,14681700,1334700,1105,348,12,4.261494252873563,1,6,1.3420814479638008,1,0.9534246575342465
228,RL90L90X,1519,22673,12455800,13822900,1367100,1128,349,16,4.35243553008596,1,5,1.3466312056737588,1,0.9561643835616438
229,RLRNN20X,1445,21936,6069000,6791500,722500,1025,345,14,4.188405797101449,1,5,1.4097560975609755,1,0.9452054794520548
230,RLRN1/2X,1498,22852,3745000,4194400,449400,1082,343,16,4.36734693877551,1,7,1.3844731977818854,1,0.9397260273972603
231,RLRNN25X,1537,23053,4764700,5379500,614800,1111,349,16,4.404011461318052,1,5,1.3834383438343834,1,0.9561643835616438
232,RLRTT20X,1468,22247,5431600,6018800,587200,1100,345,14,4.255072463768116,1,7,1.3345454545454545,1,0.9452054794520548
233,RLRT1/2X,1467,21631,12909600,14229900,1320300,1099,353,15,4.1558073654390935,1,5,1.3348498635122839,1,0.9671232876712329
234,RLRTT25X,1482,22171,4890600,5483401,592801,1101,350,14,4.234285714285714,1,4,1.3460490463215258,1,0.958904109589041
235,RLRTT32X,1512,22481,6501600,7257600,756000,1114,348,14,4.344827586206897,1,5,1.3572710951526032,1,0.9534246575342465
236,RN20N20X,1474,21747,7370000,8107000,737000,1063,346,15,4.2601156069364166,1,6,1.3866415804327374,1,0.947945205479452
237,RN25N25X,1398,22006,10764600,11883000,1118400,1056,343,14,4.075801749271137,1,5,1.3238636363636365,1,0.9397260273972603
238,RN32N32X,1517,22951,13197900,14563200,1365300,1123,349,17,4.346704871060172,1,6,1.350845948352627,1,0.9561643835616438
239,RN40N40X,1504,22108,6617600,7369600,752000,1098,356,13,4.224719101123595,1,5,1.3697632058287796,1,0.9753424657534246
240,RN50N50X,1459,23016,5836000,6419600,583600,1077,343,13,4.253644314868804,1,5,1.3546889507892292,1,0.9397260273972603
241,RN63N63X,1487,22197,10855100,12044700,1189600,1100,343,14,4.335276967930029,1,7,1.3518181818181818,1,0.9397260273972603
242,RN75N75X,1442,21940,7354200,8219400,865200,1082,346,15,4.167630057803469,1,6,1.33271719038817,1,0.947945205479452
243,RNC2520X,1469,22334,13808600,15277600,1469000,1081,350,14,4.1971428571428575,1,6,1.358926919518964,1,0.958904109589041
244,RNC3220X,1469,22277,7198100,7932600,734500,1069,343,13,4.282798833819242,1,5,1.3741814780168382,1,0.9397260273972603
245,RNC3225X,1510,22626,14798001,16308001,1510000,1093,345,13,4.3768115942028984,1,5,1.3815187557182067,1,0.9452054794520548
246,RNC4020X,1462,22369,12865600,14181400,1315800,1089,356,13,4.106741573033708,1,5,1.342516069788797,1,0.9753424657534246
247,RNC4025X,1579,23221,8526600,9474000,947400,1152,357,17,4.42296918767507,1,6,1.3706597222222223,1,0.9780821917808219
248,RNC4032X,1527,23227,6108000,6718800,610800,1127,352,15,4.338068181818182,1,5,1.354924578527063,1,0.9643835616438357
249,RNC5020X,1513,22270,3479900,3933800,453900,1139,349,12,4.335243553008596,1,5,1.328358208955224,1,0.9561643835616438
250,RNC5025X,1477,22366,7385000,8123500,738500,1077,350,16,4.22,1,5,1.371402042711235,1,0.958904109589041
251,RNC5032X,1483,22293,6376900,7118400,741500,1105,348,16,4.261494252873563,1,6,1.3420814479638008,1,0.9534246575342465
252,RNC5040X,1458,21738,10643400,11809800,1166400,1096,350,16,4.1657142857142855,1,4,1.3302919708029197,1,0.958904109589041
253,RNC6340X,1462,21579,12719400,14035200,1315800,1078,353,12,4.141643059490085,1,5,1.3562152133580705,1,0.9671232876712329
254,RNC6350X,1480,21616,9324000,10360000,1036000,1094,344,15,4.3023255813953485,1,4,1.352833638025594,1,0.9424657534246575
255,RNC7540X,1531,23228,12401100,13779000,1377900,1126,353,13,4.337110481586402,1,5,1.3596802841918294,1,0.9671232876712329
256,RNC7563X,1481,22148,1925300,2221500,296200,1118,356,14,4.160112359550562,1,5,1.3246869409660107,1,0.9753424657534246
257,RNC9075X,1564,24022,7350800,8132800,782000,1116,356,14,4.393258426966292,1,5,1.4014336917562724,1,0.9753424657534246
258,RNRNN20X,1439,21625,2878000,3165800,287800,1074,338,14,4.257396449704142,1,5,1.3398510242085662,1,0.9260273972602739
259,RNRN1/2X,1442,21722,9228801,10238200,1009399,1071,342,17,4.216374269005848,1,4,1.34640522875817,1,0.936986301369863
260,RNRNN25X,1565,22743,2660500,2973500,313000,1116,354,14,4.4209039548022595,1,5,1.4023297491039426,1,0.9698630136986301
261,RNRNN32X,1441,21425,3026100,3458400,432300,1061,349,12,4.128939828080229,1,5,1.358152686145146,1,0.9561643835616438
262,RNRNN40X,1565,23739,12050500,13302500,1252000,1125,349,15,4.484240687679083,1,4,1.3911111111111112,1,0.9561643835616438
263,RNRNN50X,1488,22155,8928000,9820800,892800,1099,354,14,4.203389830508475,1,5,1.353958143767061,1,0.9698630136986301
264,RNRNN63X,1516,22753,6367200,7125200,758000,1115,354,18,4.2824858757062145,1,5,1.3596412556053812,1,0.9698630136986301
265,RNRTT20X,1447,21847,5643300,6222100,578800,1103,348,16,4.158045977011494,1,6,1.311876699909338,1,0.9534246575342465
266,RNRT1/2X,1514,23070,14383000,15897000,1514000,1122,352,13,4.301136363636363,1,4,1.3493761140819964,1,0.9643835616438357
267,RNRTT25X,1510,22622,1661001,1963000,301999,1127,351,13,4.301994301994302,1,4,1.3398402839396628,1,0.9616438356164384
268,RNRTT32X,1438,21564,11791600,13085800,1294200,1087,353,13,4.073654390934844,1,6,1.3229070837166514,1,0.9671232876712329
269,RNRTT40X,1527,22391,2443201,2748600,305399,1117,353,13,4.325779036827195,1,5,1.3670546105640107,1,0.9671232876712329
270,RNRTT50X,1493,22256,14930000,16423000,1493000,1118,353,15,4.229461756373937,1,5,1.3354203935599285,1,0.9671232876712329
271,RT20T20X,1611,23948,10954800,12082500,1127700,1198,350,14,4.602857142857143,1,4,1.3447412353923205,1,0.958904109589041
272,RT25T25X,1495,22138,3887000,4335500,448500,1100,347,16,4.30835734870317,1,5,1.3590909090909091,1,0.9506849315068493
273,RT32T32X,1553,23198,5901400,6522600,621200,1111,351,13,4.4245014245014245,1,5,1.3978397839783978,1,0.9616438356164384
274,RT40T40X,1502,22629,9162200,10213600,1051400,1095,344,13,4.366279069767442,1,5,1.371689497716895,1,0.9424657534246575
275,RT50T50X,1511,22228,1813200,2115400,302200,1115,349,14,4.329512893982808,1,5,1.3551569506726457,1,0.9561643835616438
276,RT63T63X,1501,23373,7354901,8105401,750500,1095,355,16,4.228169014084507,1,6,1.3707762557077625,1,0.9726027397260274
277,RT75T75X,1476,22419,3394800,3837600,442800,1063,352,14,4.193181818181818,1,5,1.3885230479774224,1,0.9643835616438357
278,RTC2520X,1472,21361,3091201,3532800,441599,1084,352,14,4.181818181818182,1,5,1.3579335793357934,1,0.9643835616438357
279,RTC3220X,1430,21526,6435000,7150000,715000,1092,350,14,4.085714285714285,1,6,1.3095238095238095,1,0.958904109589041
280,RTC3225X,1499,22530,13640900,15139900,1499000,1114,354,14,4.234463276836158,1,5,1.3456014362657092,1,0.9698630136986301
281,RTC4025X,1462,22146,6140401,6871401,731000,1071,351,15,4.165242165242165,1,5,1.3650793650793651,1,0.9616438356164384
282,RTC4032X,1578,23324,3156000,3471601,315601,1144,351,16,4.495726495726496,1,5,1.3793706293706294,1,0.9616438356164384
283,RTC5025X,1519,22438,3341800,3797500,455700,1134,359,14,4.231197771587744,1,5,1.3395061728395061,1,0.9835616438356164
284,RTC5032X,1483,22119,1631301,1927900,296599,1103,354,13,4.1892655367231635,1,4,1.344514959202176,1,0.9698630136986301
285,RTC5040X,1480,21808,12432000,13764001,1332001,1113,351,12,4.216524216524217,1,5,1.3297394429469902,1,0.9616438356164384
286,RTC6516X,1552,22699,7449600,8225600,776000,1141,350,14,4.434285714285714,1,5,1.3602103418054339,1,0.958904109589041
287,RTC6216X,1523,23078,10508700,11574800,1066100,1091,351,16,4.339031339031339,1,8,1.3959670027497708,1,0.9616438356164384
288,RTC6016X,1517,22701,5309500,5916300,606800,1106,350,14,4.3342857142857145,1,5,1.3716094032549728,1,0.958904109589041
289,RTC6350X,1483,22241,3262601,3707500,444899,1099,346,18,4.286127167630058,1,5,1.3494085532302094,1,0.947945205479452
290,RTC7550X,1497,22631,10928100,12125700,1197600,1105,345,13,4.339130434782609,1,5,1.3547511312217195,1,0.9452054794520548
291,RTC7563X,1551,23173,12097800,13338600,1240800,1149,346,14,4.482658959537572,1,5,1.349869451697128,1,0.947945205479452
292,RTC9050X,1451,21622,5513800,6094200,580400,1091,344,14,4.218023255813954,1,6,1.3299725022914757,1,0.9424657534246575
293,RTRNN20X,1466,21641,7476600,8356201,879601,1070,349,12,4.200573065902579,1,7,1.3700934579439252,1,0.9561643835616438
294,RTRN1/2X,1461,22963,2629800,2922000,292200,1061,343,16,4.259475218658892,1,5,1.3770028275212065,1,0.9397260273972603
295,RTRNN25X,1508,22356,6786000,7540000,754000,1098,347,17,4.345821325648415,1,5,1.3734061930783241,1,0.9506849315068493
296,RTRTT20X,1502,22514,6909200,7660200,751000,1098,345,18,4.353623188405797,1,6,1.3679417122040072,1,0.9452054794520548
297,RTRT1/2X,1438,21168,1581801,1869400,287599,1073,345,15,4.168115942028986,1,6,1.3401677539608574,1,0.9452054794520548
298,RTRTT25X,1452,21497,11470801,12632400,1161599,1048,348,15,4.172413793103448,1,6,1.3854961832061068,1,0.9534246575342465
299,RTRTT32X,1484,22257,7568400,8458801,890401,1094,353,15,4.203966005665722,1,5,1.3564899451553931,1,0.9671232876712329
300,RL12L125,1522,22715,2739600,3044000,304400,1117,356,13,4.275280898876405,1,5,1.3625783348254252,1,0.9753424657534246
301,RL14L140,1535,22887,5065500,5679500,614000,1102,349,14,4.3982808022922635,1,6,1.3929219600725953,1,0.9561643835616438
302,RL166016,1500,22175,3600000,4050001,450001,1097,355,13,4.225352112676056,1,7,1.3673655423883317,1,0.9726027397260274
303,RL200016,1520,23259,2280000000,2508000000,228000000,1143,351,15,4.330484330484331,1,4,1.3298337707786527,1,0.9616438356164384
304,RN12N125,1553,23741,13821700,15219401,1397701,1144,355,14,4.374647887323944,1,5,1.3575174825174825,1,0.9726027397260274
305,RN14N140,1477,22243,10486700,11668301,1181601,1092,347,13,4.256484149855908,1,5,1.3525641025641026,1,0.9506849315068493
306,RN16N160,1513,21885,10288400,11347500,1059100,1105,355,18,4.261971830985916,1,7,1.3692307692307693,1,0.9726027397260274
307,RN20N200,1522,22515,3044000000,3348400000,304400000,1114,349,13,4.361031518624642,1,5,1.3662477558348294,1,0.9561643835616438
308,RNB1B125,1461,21972,3798600,4236900,438300,1097,353,15,4.138810198300283,1,5,1.3318140382862351,1,0.9671232876712329
309,RNB1B140,1462,20901,4532200,5117000,584800,1070,350,16,4.177142857142857,1,5,1.3663551401869158,1,0.958904109589041
310,RNB14010,1540,21852,11088000,12320000,1232000,1108,351,13,4.387464387464387,1,6,1.3898916967509025,1,0.9616438356164384
311,RNB1B160,1606,23773,12687401,13972200,1284799,1164,359,15,4.4735376044568245,1,5,1.379725085910653,1,0.9835616438356164
312,RNB1B180,1471,22177,6619500,7355000,735500,1092,347,13,4.239193083573487,1,5,1.3470695970695972,1,0.9506849315068493
313,RNB2B200,1424,21943,2848000000,3132800000,284800000,1063,350,17,4.0685714285714285,1,4,1.3396048918156163,1,0.958904109589041
314,RNB20010,1461,22083,4090800000,4499880000,409080000,1095,348,14,4.198275862068965,1,5,1.3342465753424657,1,0.9534246575342465
315,RNC15110,1550,23015,10695000,11780000,1085000,1122,351,19,4.415954415954416,1,5,1.3814616755793225,1,0.9616438356164384
316,RNC1110D,1521,22623,2281500,2585700,304200,1109,353,15,4.308781869688385,1,6,1.3715058611361588,1,0.9671232876712329
317,RNC14090,1569,23425,14121000,15533100,1412100,1140,350,13,4.482857142857143,1,5,1.3763157894736842,1,0.958904109589041
318,RNC10110,1453,21617,13803500,15256500,1453000,1083,348,15,4.175287356321839,1,5,1.3416435826408126,1,0.9534246575342465
319,RNC10140,1502,23454,12767000,14118801,1351801,1118,353,13,4.254957507082153,1,5,1.3434704830053668,1,0.9671232876712329
320,RNC20125,1498,22396,3145800000,3460380000,314580000,1097,351,16,4.267806267806268,1,5,1.365542388331814,1,0.9616438356164384
321,RT12T125,1466,21905,6157200,6890200,733000,1090,354,14,4.141242937853107,1,5,1.344954128440367,1,0.9698630136986301
322,RT14T140,1445,21024,4046000,4479500,433500,1076,346,15,4.176300578034682,1,5,1.3429368029739777,1,0.947945205479452
323,RT166016,1474,22068,3832400,4274600,442200,1089,351,14,4.199430199430199,1,5,1.3535353535353536,1,0.9616438356164384
324,RTC14075,1546,23366,12368000,13604801,1236801,1124,347,13,4.455331412103747,1,5,1.3754448398576513,1,0.9506849315068493
325,RTC24016,1455,21604,1600500000,1760550000,160050000,1091,342,12,4.254385964912281,1,5,1.3336388634280476,1,0.936986301369863
326,RUB5UB50,1445,21616,10259500,11415500,1156000,1076,350,12,4.128571428571429,1,5,1.3429368029739777,1,0.958904109589041
327,RUDBDB20,1446,21447,9254400,10266600,1012200,1073,351,14,4.119658119658119,1,5,1.34762348555452,1,0.9616438356164384
328,RUDBDB25,1575,23718,14490000,16065000,1575000,1146,356,17,4.424157303370786,1,4,1.37434554973822,1,0.9753424657534246
329,RUDBDB32,1487,22888,2974000,3271400,297400,1112,356,14,4.176966292134831,1,5,1.3372302158273381,1,0.9753424657534246
330,RUDBDB40,1510,22308,7701000,8607000,906000,1124,347,15,4.351585014409222,1,5,1.3434163701067616,1,0.9506849315068493
331,RUDBDB50,1511,22539,6648401,7403901,755500,1121,351,14,4.304843304843305,1,6,1.3479036574487064,1,0.9616438356164384
332,RUL2UL20,1524,22436,8534400,9448801,914401,1136,350,12,4.354285714285714,1,6,1.341549295774648,1,0.958904109589041
333,RUL2UL25,1458,21726,10497600,11664000,1166400,1082,355,15,4.107042253521127,1,5,1.3475046210720887,1,0.9726027397260274
334,RUL3UL32,1501,22351,1501000,1651101,150101,1096,353,13,4.252124645892351,1,4,1.3695255474452555,1,0.9671232876712329
335,RUL4UL40,1542,22847,10485600,11565000,1079400,1142,351,14,4.3931623931623935,1,4,1.3502626970227671,1,0.9616438356164384
336,RUL5UL50,1484,22012,1632400,1929200,296800,1081,351,14,4.227920227920228,1,6,1.3728029602220166,1,0.9616438356164384
337,RUL6UL63,1594,24078,7332400,8129400,797000,1152,350,19,4.554285714285714,1,6,1.3836805555555556,1,0.958904109589041
338,RULK51/2,1508,22257,10254400,11310000,1055600,1123,349,13,4.320916905444126,1,5,1.3428317008014248,1,0.9561643835616438
339,RULLLL20,1471,22445,10444100,11620900,1176800,1097,344,15,4.276162790697675,1,5,1.3409298085688242,1,0.9424657534246575
340,RULLLL25,1451,21503,9141300,10157000,1015700,1107,345,13,4.205797101449275,1,5,1.3107497741644083,1,0.9452054794520548
341,RULLLL32,1467,21696,4547700,5134500,586800,1101,352,13,4.167613636363637,1,5,1.332425068119891,1,0.9643835616438357
342,RULLLL40,1440,22247,13968000,15408000,1440000,1090,345,16,4.173913043478261,1,4,1.3211009174311927,1,0.9452054794520548
343,RULLLL50,1450,22454,4930000,5510000,580000,1073,350,13,4.142857142857143,1,5,1.3513513513513513,1,0.958904109589041
344,RULLLL63,1521,23134,5475600,6084000,608400,1105,349,14,4.358166189111748,1,5,1.3764705882352941,1,0.9561643835616438
345,RULRRN20,1444,21756,14151200,15595200,1444000,1079,351,14,4.113960113960114,1,4,1.3382761816496755,1,0.9616438356164384
346,RULRRN25,1503,22574,6162300,6913800,751500,1088,351,14,4.282051282051282,1,5,1.3814338235294117,1,0.9616438356164384
347,RULR1/2D,1584,23552,6969600,7761600,792000,1154,350,15,4.525714285714286,1,5,1.3726169844020797,1,0.958904109589041
348,RULRRT20,1466,21586,6157200,6890200,733000,1074,342,12,4.286549707602339,1,5,1.3649906890130354,1,0.936986301369863
349,RULRRT25,1497,21842,5988000,6586800,598800,1102,346,16,4.326589595375722,1,5,1.3584392014519056,1,0.947945205479452
350,RULR51/2,1492,22668,8653600,9548801,895201,1118,360,16,4.144444444444445,1,5,1.334525939177102,1,0.9863013698630136
351,RUN2UN20,1474,21814,4422000,4864200,442200,1087,352,17,4.1875,1,6,1.3560257589696412,1,0.9643835616438357
352,RUN2UN25,1531,22523,8420500,9339100,918600,1125,350,16,4.3742857142857146,1,6,1.3608888888888888,1,0.958904109589041
353,RUN3UN32,1460,22004,3504000,3942001,438001,1080,352,13,4.1477272727272725,1,4,1.3518518518518519,1,0.9643835616438357
354,RUN4UN40,1528,22459,14974401,16502401,1528000,1127,345,15,4.428985507246376,1,5,1.3558118899733806,1,0.9452054794520548
355,RUN5UN50,1530,22947,7497001,8262000,764999,1113,351,14,4.358974358974359,1,6,1.3746630727762803,1,0.9616438356164384
356,RUN6UN63,1481,22501,13180900,14513801,1332901,1081,349,15,4.243553008595988,1,6,1.3700277520814061,1,0.9561643835616438
357,RUNC2520,1465,22459,6446001,7178501,732500,1087,349,13,4.197707736389685,1,5,1.3477460901563938,1,0.9561643835616438
358,RUNC3220,1521,22742,13689000,15057900,1368900,1104,345,13,4.408695652173913,1,5,1.377717391304348,1,0.9452054794520548
359,RUNC3225,1462,21810,4532200,5117000,584800,1082,341,12,4.287390029325513,1,4,1.3512014787430684,1,0.9342465753424658
360,RUNC4020,1477,21937,2658600,2954000,295400,1079,352,13,4.1960227272727275,1,5,1.3688600556070436,1,0.9643835616438357
361,RUNC4025,1474,22174,2653201,2948000,294799,1074,351,13,4.199430199430199,1,5,1.37243947858473,1,0.9616438356164384
362,RUNC4032,1509,22792,1961700,2263500,301800,1113,349,13,4.32378223495702,1,5,1.3557951482479784,1,0.9561643835616438
363,RUNC5020,1439,21684,9065700,10073000,1007300,1082,345,14,4.171014492753623,1,5,1.3299445471349354,1,0.9452054794520548
364,RUNC5025,1546,23190,10049000,11131200,1082200,1098,346,13,4.468208092485549,1,5,1.4080145719489983,1,0.947945205479452
365,RUNC5032,1473,21997,12520500,13846200,1325700,1099,354,14,4.161016949152542,1,6,1.3403093721565058,1,0.9698630136986301
366,RUNC5040,1447,21961,11141900,12299500,1157600,1075,348,16,4.158045977011494,1,5,1.346046511627907,1,0.9534246575342465
367,RUNC6332,1483,21873,3559200,4004101,444901,1078,341,14,4.348973607038123,1,5,1.37569573283859,1,0.9342465753424658
368,RUNC6340,1534,22610,10431200,11505000,1073800,1117,349,19,4.395415472779369,1,5,1.3733213965980304,1,0.9561643835616438
369,RUNC6350,1470,22466,5292000,5880000,588000,1087,350,14,4.2,1,6,1.3523459061637535,1,0.958904109589041
370,RUNRRN20,1493,22116,13437000,14780700,1343700,1106,352,16,4.2414772727272725,1,5,1.3499095840867992,1,0.9643835616438357
371,RUNRRN25,1401,20749,6444600,7145100,700500,1060,345,13,4.060869565217391,1,4,1.3216981132075472,1,0.9452054794520548
372,RUNR1/2D,1502,22890,9162200,10213600,1051400,1118,350,13,4.291428571428572,1,5,1.3434704830053668,1,0.958904109589041
373,RUNRRN32,1528,23066,1680801,1986400,305599,1136,351,15,4.353276353276353,1,4,1.3450704225352113,1,0.9616438356164384
374,RUNRRN40,1462,22326,12719400,14035200,1315800,1071,349,12,4.189111747851003,1,4,1.3650793650793651,1,0.9561643835616438
375,RUNRRN50,1471,21866,5736900,6325300,588400,1070,343,15,4.288629737609329,1,5,1.374766355140187,1,0.9397260273972603
376,RUNRRN63,1517,22662,3034000,3337400,303400,1103,347,16,4.371757925072046,1,6,1.3753399818676337,1,0.9506849315068493
377,RUNRRT20,1507,22169,12960200,14316500,1356300,1111,350,15,4.305714285714286,1,6,1.3564356435643565,1,0.958904109589041
378,RUNRRT25,1575,23492,4410000,4882500,472500,1163,353,16,4.461756373937677,1,5,1.354256233877902,1,0.9671232876712329
379,RUNR51/2,1440,21076,10800000,11952001,1152001,1080,350,13,4.114285714285714,1,5,1.3333333333333333,1,0.958904109589041
380,RUNRRT32,1563,23640,10315800,11409900,1094100,1119,354,14,4.415254237288136,1,6,1.3967828418230563,1,0.9698630136986301
381,RUNRRT40,1505,22420,14147000,15652000,1505000,1112,347,18,4.337175792507205,1,5,1.3534172661870503,1,0.9506849315068493
382,RUNRRT50,1514,22409,11657801,12869000,1211199,1087,352,16,4.301136363636363,1,5,1.3928242870285188,1,0.9643835616438357
383,RUNRRT63,1480,22282,4736000,5328000,592000,1103,352,15,4.204545454545454,1,5,1.341795104261106,1,0.9643835616438357
384,RUOT2020,1514,22831,4542000,4996200,454200,1091,351,18,4.313390313390314,1,6,1.387717690192484,1,0.9616438356164384
385,RUOTOT25,1492,22110,8653600,9548801,895201,1112,349,13,4.275071633237823,1,5,1.341726618705036,1,0.9561643835616438
386,RUT2UT20,1507,22845,5575901,6178700,602799,1102,353,14,4.269121813031162,1,5,1.367513611615245,1,0.9671232876712329
387,RUT2UT25,1589,23307,12394200,13665400,1271200,1173,354,16,4.488700564971752,1,4,1.3546462063086104,1,0.9698630136986301
388,RUT3UT32,1540,22640,6930000,7700000,770000,1140,355,12,4.338028169014085,1,4,1.3508771929824561,1,0.9726027397260274
389,RUT4UT40,1493,22244,6867800,7614300,746500,1108,353,15,4.229461756373937,1,5,1.3474729241877257,1,0.9671232876712329
390,RUT5UT50,1527,22983,5955300,6566100,610800,1127,352,17,4.338068181818182,1,5,1.354924578527063,1,0.9643835616438357
391,RUT6UT63,1453,21462,5085500,5666700,581200,1084,347,16,4.187319884726225,1,4,1.3404059040590406,1,0.9506849315068493
392,RUTC2520,1462,21414,9795400,10818801,1023401,1072,347,16,4.213256484149856,1,7,1.3638059701492538,1,0.9506849315068493
393,RUTC3220,1540,23136,5390000,6006000,616000,1115,353,14,4.362606232294618,1,6,1.3811659192825112,1,0.9671232876712329
394,RUTC3225,1599,24244,2878201,3198000,319799,1145,351,14,4.555555555555555,1,5,1.3965065502183407,1,0.9616438356164384
395,RUTC4020,1429,21823,12003600,13289700,1286100,1058,346,15,4.130057803468208,1,5,1.3506616257088846,1,0.947945205479452
396,RUTC4025,1503,21974,11873700,13076100,1202400,1109,354,15,4.245762711864407,1,4,1.3552750225428314,1,0.9698630136986301
397,RUTC4032,1524,22620,8382000,9296400,914400,1106,344,15,4.430232558139535,1,6,1.3779385171790235,1,0.9424657534246575
398,RUTC5020,1474,21997,3832400,4274600,442200,1116,349,15,4.223495702005731,1,5,1.32078853046595,1,0.9561643835616438
399,RUTC5025,1429,21650,5430200,6001800,571600,1064,342,14,4.178362573099415,1,4,1.343045112781955,1,0.936986301369863
400,RUTC5032,1525,23201,14182501,15707501,1525000,1118,352,18,4.332386363636363,1,6,1.3640429338103757,1,0.9643835616438357
401,RUTC5040,1514,22842,2422400,2725201,302801,1130,353,12,4.288951841359774,1,5,1.3398230088495575,1,0.9671232876712329
402,RUTC6325,1548,23191,4179601,4644000,464399,1125,349,15,4.435530085959885,1,6,1.376,1,0.9561643835616438
403,RUTC6332,1542,22975,6784800,7555800,771000,1132,348,14,4.431034482758621,1,5,1.362190812720848,1,0.9534246575342465
404,RUTC6350,1499,22826,5996000,6595600,599600,1088,348,13,4.307471264367816,1,6,1.3777573529411764,1,0.9534246575342465
405,RUTRRN20,1448,22061,4633600,5212800,579200,1094,351,13,4.1253561253561255,1,6,1.323583180987203,1,0.9616438356164384
406,RUTRRN25,1587,24122,13648200,15076500,1428300,1158,354,15,4.483050847457627,1,5,1.3704663212435233,1,0.9698630136986301
407,RUTR1/2D,1520,23079,10640000,11704000,1064000,1123,351,15,4.330484330484331,1,5,1.3535173642030276,1,0.9616438356164384
408,RUTRRN32,1477,22297,5021800,5612600,590800,1098,346,14,4.26878612716763,1,6,1.3451730418943533,1,0.947945205479452
409,RUTRRT20,1499,22584,5246500,5846100,599600,1111,351,13,4.27065527065527,1,4,1.3492349234923493,1,0.9616438356164384
410,RUTRRT25,1482,22121,4297800,4742401,444601,1079,347,14,4.270893371757925,1,6,1.3734939759036144,1,0.9506849315068493
411,RUTR51/2,1488,21681,14880000,16368000,1488000,1096,347,14,4.2881844380403455,1,4,1.3576642335766422,1,0.9506849315068493
412,RUV2UV20,1451,22454,362750000,399025000,36275000,1078,353,13,4.110481586402266,1,4,1.3460111317254175,1,0.9671232876712329
413,RUV2UV25,1496,22863,359040000,394944000,35904000,1089,344,16,4.348837209302325,1,5,1.3737373737373737,1,0.9424657534246575
414,RUV3UV32,1451,21314,609420000,670362000,60942000,1088,346,12,4.19364161849711,1,5,1.333639705882353,1,0.947945205479452
415,RUV4UV40,1489,22602,476480000,524128000,47648000,1099,347,13,4.29106628242075,1,5,1.3548680618744313,1,0.9506849315068493
416,RUV5UV50,1424,21125,313280000,344608000,31328000,1037,344,19,4.1395348837209305,1,4,1.373191899710704,1,0.9424657534246575
417,RUVCVC20,1498,22098,599200000,659120000,59920000,1099,348,13,4.304597701149425,1,6,1.3630573248407643,1,0.9534246575342465
418,RUVCVC25,1496,22570,493680000,543048000,49368000,1114,356,13,4.202247191011236,1,5,1.3429084380610412,1,0.9753424657534246
419,RUVCVC32,1534,23900,291460000,320606000,29146000,1139,347,14,4.420749279538905,1,4,1.3467954345917472,1,0.9506849315068493
420,RUVCVC40,1446,21680,665160000,731676000,66516000,1076,350,16,4.131428571428572,1,4,1.3438661710037174,1,0.958904109589041
421,RUVCVC50,1487,22704,252790000,278069000,25279000,1096,343,13,4.335276967930029,1,4,1.3567518248175183,1,0.9397260273972603
422,RUVCVC63,1470,21956,308700000,339570000,30870000,1079,353,14,4.164305949008498,1,5,1.3623725671918443,1,0.9671232876712329
423,RUZCZC20,1524,23300,7924800,8839200,914400,1113,351,16,4.3418803418803416,1,5,1.3692722371967656,1,0.9616438356164384
